:START_ID(Document),:END_ID(Organization),:TYPE
基于改进BN-S模型的股指期货波动性研究,哈尔滨工业大学,PUBLISHED_BY
高原鼠兔肠道微生物肠型的时空分布及其与宿主产热能力的关联性,中国湖北宜昌,PUBLISHED_BY
中国人工智能产业的区域竞争态势分析,华东师范大学,PUBLISHED_BY
术前NRS2002和PNI营养筛查方法在消化道肿瘤术后并发症预测中的价值分析,安徽医科大学,PUBLISHED_BY
数字化社会与教育变革,东北师范大学,PUBLISHED_BY
不同河流中抗生素抗性基因和微生物群落的影响因素研究,河北科技大学,PUBLISHED_BY
基于多组学数据融合的胶质母细胞瘤致癌基因模块挖掘方法研究与实现,西北农林科技大学,PUBLISHED_BY
糖尿病肾病肾纤维化发病机制及治疗研究,重庆医科大学,PUBLISHED_BY
面向知识图谱的链接预测关键技术研究,哈尔滨工业大学,PUBLISHED_BY
青稞醋酿造过程微生物功能解析及预防小鼠便秘机制分析,中国农业科学院,PUBLISHED_BY
智能网联环境下高速公路混合交通流换道模型研究,重庆交通大学,PUBLISHED_BY
具有随机扩散的两个易感群体传染病模型分析,湖南大学,PUBLISHED_BY
数字赋能视域下的张家港市城管执法研究,西北农林科技大学,PUBLISHED_BY
数字公共外交视域下中美外交官X账号的话语博弈研究,西安外国语大学,PUBLISHED_BY
基于计算机视觉的高密度养殖鱼苗计数算法研究,大连海洋大学,PUBLISHED_BY
钴基金属有机框架材料衍生物的制备及电催化性能研究,广西大学,PUBLISHED_BY
基于多源医学文本的临床决策模型研究,哈尔滨工业大学,PUBLISHED_BY
大型弱刚性构件机器人旋转超声铣削颤振主动抑制及应用研究,南京理工大学,PUBLISHED_BY
基于时序信息融合的联合式多目标跟踪算法研究,沈阳建筑大学,PUBLISHED_BY
中兴通讯研发投入对企业可持续发展能力影响研究,兰州大学,PUBLISHED_BY
Bacillus smithii XY1对肠道炎症的缓解作用及机制研究,浙江大学,PUBLISHED_BY
中国企业数字化转型的驱动因素及效应研究,吉林大学,PUBLISHED_BY
基于解剖分区的深度学习模型自动识别鼻咽MRI和评估鼻咽癌预后,武汉大学,PUBLISHED_BY
开放域角色化人机对话关键技术研究,哈尔滨工业大学,PUBLISHED_BY
基于代价敏感机器学习的冲击地压风险预警与预防决策,北京科技大学,PUBLISHED_BY
基于自发四波混频的光子纠缠源研究,中国科学技术大学,PUBLISHED_BY
制造业上市公司数字化转型对财务绩效的影响研究,西安理工大学,PUBLISHED_BY
基于规则-学习的高速公路出口匝道智能汽车决策方法研究,吉林大学,PUBLISHED_BY
基于深度学习的水果识别与分割技术研究,西安工业大学,PUBLISHED_BY
基于人体肠道微生物组数据的疾病预测方法研究,青岛大学,PUBLISHED_BY
基于FPGA硬件设计和模型压缩协同优化的Transformer模型加速系统,华东师范大学,PUBLISHED_BY
新型多功能酪氨酸酶抑制剂的构建与机制研究及在食品保鲜中的应用,上海海洋大学,PUBLISHED_BY
ChatGPT在翻译专业学生中的应用情况调研,广东外语外贸大学,PUBLISHED_BY
自然发酵乳中乳酸菌的分离鉴定及马乳酒样乳杆菌遗传多样性分析,内蒙古农业大学,PUBLISHED_BY
机器人主动视觉测量误差在线补偿方法研究,长春工业大学,PUBLISHED_BY
公众参与情境下的政府数字治理路径创新研究,黑龙江大学,PUBLISHED_BY
具有Logistic增长和非线性发生率的SIRS反应扩散传染病模型的动力学分析,中南大学,PUBLISHED_BY
科学的社会争议及其结束机制探析,贵州大学,PUBLISHED_BY
人工智能对中国制造业企业出口技术复杂度的影响研究,内蒙古财经大学,PUBLISHED_BY
科普文本中语境意义的翻译—《未来医疗：传感器、人工智能和医学重塑》（第15-18章）的翻译实践报告,大连外国语大学,PUBLISHED_BY
数据驱动的电力系统暂态稳定自适应评估与紧急控制,北京交通大学,PUBLISHED_BY
基于计算机视觉的建筑结构承灾体识别与位移测量研究,清华大学,PUBLISHED_BY
基于细粒度特征融合的多模态行人重识别方法研究,天津理工大学,PUBLISHED_BY
龋病不同阶段微生物宏基因组学研究及诊断模型构建,中国浙江杭州,PUBLISHED_BY
基于社交媒体多模态数据的突发事件信息检测研究,中国科学院大学(中国科学院大学工程科学学院）,PUBLISHED_BY
面向气象时空预测的神经网络模型可解释性研究,哈尔滨工业大学,PUBLISHED_BY
基于孪生网络的目标跟踪技术研究与实现,军事科学院,PUBLISHED_BY
基于文本数据增强和ELECTRA语言模型的中文文本情感分析方法,安徽理工大学,PUBLISHED_BY
基于玉米基因组信息的育种评价平台构建,中国农业科学院,PUBLISHED_BY
R人寿保险公司理赔流程优化研究,北方工业大学,PUBLISHED_BY
丝材机器人激光增材制造技术与构件性能研究,华中科技大学,PUBLISHED_BY
中美科技竞争与美国对华科技外交研究,外交学院,PUBLISHED_BY
基于机器视觉的轻合金车轮表面缺陷检测系统研究,沈阳工业大学,PUBLISHED_BY
基于深度学习的植物内含子RNA预测研究,山东农业大学,PUBLISHED_BY
基于生成对抗网络的人脸图像编辑与修复方法研究,浙江科技大学,PUBLISHED_BY
基于机器视觉的大豆种子品质检测与分选,山东大学,PUBLISHED_BY
我国金融科技风险监管路径研究,重庆大学,PUBLISHED_BY
Tmem100-iPAs复合体靶向干预TRPV通道防治骨关节炎慢性疼痛的机制研究,青岛大学,PUBLISHED_BY
基于自然语言处理技术的建筑工程合同风险条款自动提取研究,苏州科技大学,PUBLISHED_BY
三种昆虫信息素的合成研究,华侨大学,PUBLISHED_BY
数字经济背景下大学生健康消费观培育研究,延安大学,PUBLISHED_BY
基于深度学习的视觉目标跟踪算法研究,浙江师范大学,PUBLISHED_BY
BiOCl形貌调控与光催化性能研究,哈尔滨理工大学,PUBLISHED_BY
数字经济对我国共同富裕的影响研究,黑龙江大学,PUBLISHED_BY
基于AlN/AlGaN异质结的高耐压电力电子器件的研究,西安电子科技大学,PUBLISHED_BY
基于随机有限集理论的视觉SLAM方法研究,西安工业大学,PUBLISHED_BY
基于机器视觉的红枣分拣系统研究,西京学院,PUBLISHED_BY
学术论文中“问题—方法”关系抽取研究,南京理工大学,PUBLISHED_BY
砜基和烷氧基杂环化合物的电化学合成及其抗肿瘤应用,桂林医学院,PUBLISHED_BY
多元金属复合氧化物催化氧化挥发性有机污染物过程机制研究,宁夏大学,PUBLISHED_BY
数字社会安全风险的包容性法律治理研究,扬州大学,PUBLISHED_BY
外二醇双加氧酶Tcu3516的改造及应用,吉林大学,PUBLISHED_BY
基于MRI影像组学融合模型预测乳腺癌新辅助化疗后肿瘤退缩模式的研究,河南大学,PUBLISHED_BY
催化剂耦合微生物发酵转化CO2定向产酸的调控机制研究,北京化工大学,PUBLISHED_BY
基于累积前景理论的直觉模糊决策模型在绿色供应商选择中的应用研究,四川师范大学,PUBLISHED_BY
基于深度学习的骨科影像诊断应用技术,贵州大学,PUBLISHED_BY
BJ银行B市支行中小企业信贷违约风险管理研究,西安理工大学,PUBLISHED_BY
马克思技术伦理思想及其当代价值研究,兰州理工大学,PUBLISHED_BY
基于基因影像及临床信息的多模态肺癌辅助诊断关键技术研究,太原理工大学,PUBLISHED_BY
基于预训练-微调的多模态任务型对话语义理解与生成方法研究,华中科技大学,PUBLISHED_BY
利用碳化钙合成嘧啶类化合物和吲哚并[2，1-a]异喹啉,西北师范大学,PUBLISHED_BY
基于神经网络的无人机视觉定位方法研究,济南大学,PUBLISHED_BY
基于大语言模型的文章自动评分算法,上海师范大学,PUBLISHED_BY
基于语义分割的芯片焊缝X-ray图像缺陷检测系统,江南大学,PUBLISHED_BY
硼及铝路易斯酸在催化极性反应和引发自由基反应中的研究,吉林大学,PUBLISHED_BY
蓝帆医疗海外并购柏盛国际集团财务风险控制研究,吉林财经大学,PUBLISHED_BY
HTR2A、TPH2基因多态性与2型糖尿病合并抑郁症的相关性研究,新疆医科大学,PUBLISHED_BY
深度学习中对抗样本和分布外样本安全问题研究,浙江大学,PUBLISHED_BY
基于复合机构的极地两栖机器人设计与动力学研究,杭州电子科技大学,PUBLISHED_BY
两类时间周期传染病模型的行波解,西安电子科技大学,PUBLISHED_BY
基于深度强化学习与博弈理论的综合能源系统群运行优化与演化分析,北京交通大学,PUBLISHED_BY
边缘计算使能的无线网络智能资源调配技术研究,东南大学,PUBLISHED_BY
大型桥梁结构健康评估及预防性养护多目标决策方法研究,北京交通大学,PUBLISHED_BY
远程量子通信的实验研究,中国科学技术大学,PUBLISHED_BY
宽裂解谱SE噬菌体SP＿4全基因组分析及裂解酶原核表达与初步应用,河北工程大学,PUBLISHED_BY
AIGC技术在品牌设计中的创新应用研究,杭州电子科技大学,PUBLISHED_BY
铋基半导体复合材料制备及对盐酸左氧氟沙星的光催化降解研究,扬州大学,PUBLISHED_BY
基于YOLOv5的道路车辆检测算法的研究,大连交通大学,PUBLISHED_BY
巴彦淖尔市普通高中教师队伍建设研究,内蒙古师范大学,PUBLISHED_BY
KH公司智慧医疗项目商业模式优化研究,山东理工大学,PUBLISHED_BY
具有复发和媒体效应的传染病动力学模型研究,长安大学,PUBLISHED_BY
基于人工智能的结直肠癌腔镜外科应用探索,北京协和医学院,PUBLISHED_BY
乳腺癌患者化疗期间自我隐瞒现况、认知情绪调节和生活质量之间的关系研究,安徽医科大学,PUBLISHED_BY
人工智能技术功能特征对电商平台顾客协作创新行为的影响研究,广西大学,PUBLISHED_BY
基于生成式人工智能的编程学习反馈策略设计与应用研究,广州大学,PUBLISHED_BY
基于专利知识图谱的集成电路领域自动问答系统设计与实现,上海师范大学,PUBLISHED_BY
基于整合药理学方法的刘莉教授辨治慢性心力衰竭的临床医案研究,黑龙江中医药大学,PUBLISHED_BY
表现性评价对小学生数学推理能力影响的实验研究,牡丹江师范学院,PUBLISHED_BY
基于人体姿态估计的体育评测关键技术研究与应用,北京邮电大学,PUBLISHED_BY
基于唾液微生物组标志物预测低龄儿童龋动态变化特征的研究,中国福建福州,PUBLISHED_BY
拼图式教学法在高中英语阅读教学中的应用研究,石河子大学,PUBLISHED_BY
基于流线的油藏数值模拟研究,中国石油大学,PUBLISHED_BY
PTS及苷元PPT生物活性、作用机制及药代动力学研究,吉林大学,PUBLISHED_BY
虹鳟感染IHNV后脾脏的转录组分析及复方中草药对其非特异性免疫的影响,甘肃农业大学,PUBLISHED_BY
基于小样本学习的脊柱侧弯三维分型研究,中国科学院大学(中国科学院深圳先进技术研究院),PUBLISHED_BY
基于人工智能冠周脂肪参数在2型糖尿病患者冠状动脉CTA中的应用研究,沈阳医学院,PUBLISHED_BY
从临床病理特征到分子分型的早发型胃癌多组学分析及机器学习驱动的预后研究,北京协和医学院,PUBLISHED_BY
杂交猪等位基因表达的顺反调控效应及其启动子―增强子互作规律研究,四川农业大学,PUBLISHED_BY
物联网技术在慢性阻塞性肺疾病管理中的研究进展与展望,中国上海,PUBLISHED_BY
高“芯”技术企业价值评估,中央财经大学,PUBLISHED_BY
动态能力视角下跨境服务企业的价值共创机制研究,广西民族大学,PUBLISHED_BY
基于微流控技术的纳米微晶纤维素的制备与表征,华南理工大学,PUBLISHED_BY
配位聚合物的构筑及在C-N偶联反应中的应用,中原工学院,PUBLISHED_BY
猪肠道微生物多样性分析及特异微生物筛选与鉴定,山西农业大学,PUBLISHED_BY
家蚕W染色体组装及鳞翅目性别特异染色体的起源与进化,西南大学,PUBLISHED_BY
新型给-受体π共轭材料在有机场效应晶体管中的应用,青岛科技大学,PUBLISHED_BY
面向CT影像的肺结节可解释性分类方法研究,贵州大学,PUBLISHED_BY
基于自然语言刺激下反刍特质的多质融合心理测量研究,中国人民解放军空军军医大学,PUBLISHED_BY
优刻得公司实施双重股权结构的动因及效果分析,山西财经大学,PUBLISHED_BY
SiC和GaAs基β辐射伏特效应核电池的研究,吉林大学,PUBLISHED_BY
健康生态学视角下癌症患者生命质量及影响因素研究,安徽医科大学,PUBLISHED_BY
西方管理决策理论范式转换研究,黑龙江大学,PUBLISHED_BY
中美科技竞争背景下华为手机芯片供应链韧性研究,吉林大学,PUBLISHED_BY
社会组织开展MSM人群HIV健康干预效果评价及影响因素分析,安徽医科大学,PUBLISHED_BY
面向自然语言模型的对抗鲁棒性研究,华中科技大学,PUBLISHED_BY
湖南省百万人群脑卒中流行病学调查及发病风险预测研究,中南大学,PUBLISHED_BY
基于自然语言处理的口腔医学问诊培训系统的研究,广西民族大学,PUBLISHED_BY
基于深度学习的手势识别研究,云南财经大学,PUBLISHED_BY
传染病大流行时基于监测大数据的病死率计算方法的研究,兰州大学,PUBLISHED_BY
基于场景文本的多机器人语义星座地点识别方法,燕山大学,PUBLISHED_BY
可持续视角下的当代博览建筑空间适应性设计策略研究,华南理工大学,PUBLISHED_BY
基于深度学习的低光图像增强方法研究,山东工商学院,PUBLISHED_BY
基于深度学习的单光谱夜间行人检测算法研究,贵州大学,PUBLISHED_BY
基于CLIP轻量级Transformer模型图像字幕生成研究,电子科技大学,PUBLISHED_BY
智能汽车乘员监测系统（OMS）关键技术的研究与实现,扬州大学,PUBLISHED_BY
自动驾驶车辆换道行为决策与轨迹规划研究,吉林大学,PUBLISHED_BY
等离子体电化学合成金/银纳米颗粒研究,厦门大学,PUBLISHED_BY
人乳三糖及其多价态糖聚合物的制备,天津科技大学,PUBLISHED_BY
人工智能发展对劳动力就业的影响研究,辽宁大学,PUBLISHED_BY
基于深度学习的中文新闻标题文本分类算法研究,南昌大学,PUBLISHED_BY
探索大脑机制和精神疾病风险的人工智能方法研究,山西大学,PUBLISHED_BY
基于生成式对抗网络的图像去雾算法研究,中国科学院大学(中国科学院长春光学精密机械与物理研究所),PUBLISHED_BY
基于深度学习的文本自动纠错研究,中国科学技术大学,PUBLISHED_BY
